FLUTY,resembling a flute in soundalso FLUTEY [adj FLUTIER
FLUYT,(Dutch) a small 17th century merchant ship [n -S]
FLYBY,a flightat low altitude or close range
FLYER,one that fliesalso FLIER [n -S]
FLYPE,to strip backto turn partly inside out e.g. a hat-brim [v FLYPED
FLYTE,(Scots) to quarrelbrawl
FOALS,FOALto give birth to a horse [v]
FOAMS,FOAMto form froth or bubbles [v]
FOAMY,covered with foam [adj FOAMIERFOAMIEST
FOCAL,pertaining to a focus [adj FOCALLY]
FOCUS,(Latin) a point in which rays converge [n FOCUSES or FOCI] / to bring or adjust to a point [v FOCUSED or FOCUSSEDFOCUSING or FOCUSSING
FOEHN,(German) a warm dry windalso FOHN [n -S]
FOGEY,a person with an old-fashioned outlookalso FOGY
FOGGY,filled with fog [adj FOGGIERFOGGIEST
FOGIE,a person with an old-fashioned outlookalso FOGY
FOGLE,(slang) a silk handkerchief [n -S]
FOGOU,a manmade underground passage or chamberfound in Cornwall [n -S]
FOHNS,FOHN(German) a hot dry wind that blows down Alpine valleys
FOIDS,FOIDany mineral of a group related to feldspar
FOILS,FOILto defeat or baffle [v]
FOINS,FOINto thrust with a spear or sword
FOIST,to pass off (on or upon) the person affected [v -ED-ING
FOLDS,FOLDto double over [v]
FOLEY,in filmingthe footsteps editor [n -S]
FOLIA,FOLIUM(Latin) a leaf
FOLIC,designating a type of acid [adj]
FOLIE,(French) madness [n -S]
FOLIO,to number the pages of [v -ED-ING
FOLKS,FOLKa people or tribe [n]
FOLKY,a performer of folk musicalso FOLKIE [n FOLKIES] / down to earth [adj FOLKIER
FOLLY,to act with folly [v FOLLIEDFOLLYING
FOMES,(Latin) a substance capable of carrying infectionalso FOMITE [n FOMITES]
FONDA,(Spanish) a tavern [n -S]
FONDS,FONDto display affection [v]
FONDU,(French) to cook a dish of melted cheesealso FONDUE [v FONDUED
FONES,FONE(colloq.) a phone [n]
FONLY,foolishly [adv]
FONTS,FONTa container for baptismal water [n]
FOODS,FOODnourishment for the body to maintain life and growth [n]
FOODY,an enthusiast for food and its preparationalso FOODIE [n FOODIES]
FOOLS,FOOLto deceive [v]
FOOTS,FOOTto walk [v]
FOOTY,mean [adj FOOTIERFOOTIEST] / football [n FOOTIES]
FORAM,one of the Rhizopodaamoebae moving and taking in food with pseudopods
FORAY,to make a raid [v -ED-ING
FORBS,FORB(Greek) any herb which is not grass [n]
FORBY,(Scots) besidesalso FORBYE
FORCE,to compel by strength [v FORCEDFORCING
FORDO,to destroyalso FOREDO [v FORDID
FORDS,FORDto wade across [v]
FOREL,to bind books with a kind of parchment [v FORELLEDFORELLING
FORES,FOREthe front part of something [n]
FOREX,(short for) foreign exchange [n -ES]
FORGE,to counterfeit for fraudulent purposes [v FORGEDFORGING
FORGO,to refrain from [v FORWENTFORGONE
FORKS,FORKto work with a pronged implement [v]
FORKY,resembling a fork [adj FORKIERFORKIEST]
FORME,a body of type secured for printing in chase [n -S]
FORMS,FORMto shape or produce [v]
FORTE,(French) one's strong point [n -S]
FORTH,onward in time [adv]
FORTS,FORTto fortify [v]
FORTY,a number [n FORTIES]
FORUM,(Latin) a public meeting place [n FORUMS or FORA]
FORZA,(Italian) forcestrength [n FORZE]
FORZE,FORZA(Italian) force
FOSSA,(Latin) an anatomical depression [n -E] / a Madagascan animal resembling a civetalso FOUSSA [n -S]
FOSSE,a ditch or moatalso FOSS [n -S]
FOUAT,(Scots) a leekalso FOUET [n -S]
FOUDS,FOUD(Old Norse) a bailiff or magistrate in Orkney or Shetland [n]
FOUER,FOU(Scots) drunk [adj]
FOUET,(Scots) the houseleekalso FOUAT [n -S]
FOULE,(French) a fulled clothesp. a light woollen smooth-surfaced dress material [n -S]
FOULS,FOULto make dirty [v]
FOUND,to establish [v -ED-ING
FOUNT,a fountaina spring [n -S]
FOURS,FOURthe cardinal number next above three [n]
FOUTH,(Scots) abundancealso FOWTH [n -S]
FOVEA,(Latin) a shallow anatomical depression [n FOVEAS or FOVEAE]
FOWLS,FOWLto hunt birds [v]
FOWTH,(Scots) abundancealso FOUTH [n -S]
FOXED,FOXto outwit [v]
FOXES,FOXto outwit [v]
FOXIE,(colloquial) a fox-terrier [n -S]
FOYER,(French) a large room in a theatre or concert hall for the use of the audience during intervals [n -S]
FOYLE,(Spenser) to foil [v FOYLEDFOYLING
FOYNE,(Spenser) to thrust with a spear or swordalso FOIN [v FOYNED
FRABS,FRAB(dialect) to worry [v]
FRACK,to engage in fracking for shale oil [v -ED-ING
FRACT,to break; to violate [v -ED-ING
FRAGS,FRAGto kill with a fragmentation grenade [v]
FRAIL,a basket for holding dried fruit [n -S] / weakinfirm [adj FRAILER
FRAIM,(Scots) a strangeralso FREMD
FRAME,to enclose in a border [v FRAMEDFRAMING
FRANC,(French) a monetary unit of France [n -S]
FRANK,to mark mail for postage [v -ED-ING
FRAPE,to alter the personal details on a social website without the owner's consent [v FRAPEDFRAPING
FRAPS,FRAPto draw tight (as with ropes or cables) [v]
FRASS,debris or excrement produced by insects [n -ES]
FRATE,(Italian) a Franciscan friar [n FRATI]
FRATI,FRATE(Italian) a Franciscan friar [n]
FRATS,FRAT(short for) a college fraternity [n]
FRAUD,criminal deception [n -S]
FRAUS,FRAU(German) a woman
FRAYS,FRAYto wear by rubbing [v]
FREAK,to spot or streak [v -ED-ING
FREED,FREEto set at liberty [v]
FREER,one who frees [n -S]
FREES,FREEto set at liberty [v]
FREET,(Scots) an omenalso FREIT [n -S]
FREIT,(Scots) an omenalso FREET [n -S]
FREMD,(Scots) a strangeralso FRAIM
FRENA,FRENUM(Latin) a connecting fold of membrane
FREON,(tradename) an aerosol propellant [n -S]
FRERE,a friar [n -S]
FRESH,to improve the condition ofalso FRESHEN [v -ED
FRETS,FRETto worry [v]
FRIAR,a member of a religious order [n -S]
FRIBS,FRIB(Australian slang) a short heavy-conditioned piece of wool removed from a fleece during classing [n]
FRIED,FRYto cook in fat or oil [v]
FRIER,a pan or container for fryingalso FRYER [n -S]
FRIES,FRYto cook in fat or oil [v]
FRIGS,FRIGto potter about [v]
FRILL,to provide with a ruffled edge [v -ED-ING
FRISE,(French) a decorated strip between architrave and cornicealso FRIEZE [n -S]
FRISK,to gambolor leap playfully [v -ED
FRIST,to postponegrant time [v -ED
FRITH,an inlet of the seaalso FIRTH [n -S]
FRITS,FRITto fuse into a vitreous substance
FRITT,to fuse into a vitreous substancealso FRIT [v -ED
FRITZ,(of an applianceetc.) to become broken or start malfunctioning [v -ED
FRIZE,(obsolete) to freeze [v FRIZEDFRIZING
FRIZZ,to curl hair tightlyalso FRIZ
FROCK,to invest with priestly office [v -ED-ING
FROES,FROEa cleaving tool with its blade at right angles to its handle [n]
FROGS,FROGto hunt for frogs
FROND,a type of leaf [n -S]
FRONS,(Latin) the forehead; the part of the cranium between the orbits and the vertex [n FRONTES]
FRONT,to the fore [adj FRONTERFRONTEST] / to present [v -ED
FRORE,frozenalso FROREN
FRORN,frozenalso FRORE
FRORY,(Spenser) frozenalso FRORE
FROSH,(US) a freshman [n -ES]
FROST,to cover with a deposit of minute ice crystals [v -ED-ING
FROTH,to foam [v -ED-ING
FROWN,to wrinkle the brow with displeasure [v -ED-ING
FROWS,FROW(Dutch) a woman
FROWY,mustyrancid
FROZE,FREEZEto turn into a solid by lowering the temperature [v]
FRUGS,FRUGto perform a type of vigorous dance [v]
FRUIT,to produce an edible part of a plant [v -ED-ING
FRUMP,(obsolete) to snub [v -ED-ING
FRUSH,(Scots) to break or bruise [v -ED-ING
FRUST,a fragment [n -S]
FRYER,a pan or container for fryingalso FRIER [n -S]
FUBAR,(vulgar) totally messed upalso FOOBAR [adj]
FUBBY,chubby and squatalso FUBSY [adj FUBBIER
FUBSY,chubbyalso FUBBY [adj FUBSIER
FUCKS,FUCK(vulgar) to copulate
FUCUS,(Latin) any of a genus of brown algae [n FUCUSES or FUCI]
FUDDY,old-fashioneddull [adj FUDDIER
FUDGE,to falsify [v FUDGEDFUDGING
FUDGY,resembling fudge (a softsweet candy) [adj FUDGIER
FUELS,FUELto provide with an energy-producing material [v]
FUERO,(Spanish) a Basque law code [n -S]
FUFFS,FUFFto spit like a cat [v]
FUFFY,(Scots) light and soft [adj FUFFIERFUFFIEST]
FUGAL,being in the state of a fugue [adj]
FUGGY,closestuffy [adj FUGGIER
FUGIE,(Scots) a cock that will not fighta runaway [n -S]
FUGIO,a former coin of the United States [n -S]
FUGLE,(Carlyle) to act like a fugleman [v FUGLEDFUGLING
FUGLY,(offensive) very ugly [adj FUGLIERFUGLIEST]
FUGUE,to compose a type of musical composition [v FUGUEDFUGUING
FUGUS,FUGU(Japanese) a toxin-containing fish [n]
FUJIS,FUJI(Japanese) a silk fabric [n]
FULLS,FULLto shrink and thicken
FULLY,FULLfilled completely [adv]
FUMED,FUMEto give off smoke or vapour [v]
FUMER,one that fumes [n -S]
FUMES,FUMEto give off smoke or vapour [v]
FUMET,(archaic) the dung of deerhares etc.; the scent of game when high
FUNDI,in South Africaan expert [n -S]
FUNDS,FUNDto provide money for [v]
FUNDY,(German) a member of the radical wing of the German Green partyalso FUNDIE [n FUNDIES]
FUNGI,FUNGUS(Latin) any of the major group of lower plants [n]
FUNGO,a fly ball hit to a fielder for practice in baseball [n FUNGOES] / to toss (a ball) upwards and hit it as it descends [v -ED-ING
FUNGS,FUNG(Chinese) the fabled Chinese phoenix
FUNKS,FUNKto shrink back in fear [v]
FUNKY,of jazzpop music etc.
FUNNY,a comic strip [n FUNNIES] / amusing [adj FUNNIERFUNNIEST
FURAL,a liquid obtained by heating bran with dilute sulphuric acidalso FURFURAL
FURAN,a chemical used in tanningalso FURANE
FURCA,any forklike structure esp. in insects [n FURCAE]
FURLS,FURLto roll up [v]
FUROL,a liquid obtained by heating bran with dilute sulphuric acidalso FURAL
FUROR,an outburst of public indignationalso FURORE [n -S]
FURRS,FURR(Scots) a furrow
FURRY,covered in fur [adj FURRIERFURRIEST
FURTH,(Scots) forthoutside of [adv]
FURZE,a spiny shrubaka gorse or whin [n -S]
FURZY,abounding in furze [adj FURZIERFURZIEST]
FUSED,FUSEto equip with a detonating device
FUSEE,(French) a large-headed friction matchalso FUZEE [n -S]
FUSEL,a nauseous mixture of alcohols in spirits distilled from potatoesgrain etc. [n -S]
FUSES,FUSEto equip with a detonating device
FUSIL,a type of flintlock musketalso FUZIL [n -S]
FUSKS,FUSKto obtain data from (a website) by using a fusker [v]
FUSSY,overly concerned with small details [adj FUSSIERFUSSIEST
FUSTS,FUSTto smell mouldy [v]
FUSTY,old-fashioned; mustyalso FOUSTY [adj FUSTIER
FUTON,(Japanese) a cotton filled mattress used as a bed [n -S]
FUZED,FUZEto equip with a detonating device
FUZEE,(French) a match with a long oval head for outdoor usealso FUSEE [n -S]
FUZES,FUZEto equip with a detonating device
FUZIL,a type of flintlock musketalso FUSIL [n -S]
FUZZY,covered with fuzz [adj FUZZIERFUZZIEST
FYCES,FYCEa small dog of mixed breed
FYKED,FYKE(Scots) to fidget restlessly
FYKES,FYKE(Scots) to fidget restlessly
FYLES,FYLE(Spenser) a line (file) of soldiers [n]
FYRDS,FYRD(Old English) a local militia in Anglo-Saxon times [n]
FYTTE,(archaic) a division of a poemalso FITT
GABBA,a style of electronic dance music with a very fast heavy rhythm [n -S]
GABBY,talkative [adj GABBIERGABBIEST]
GABLE,to form a gable (a triangular section of wall) [v GABLEDGABLING
GADDI,(Marathi) the cushioned throne of an Indian ruleralso GADI [n -S]
GADES,GADEa miner's wedge
GADGE,an instrument of torture [n -S]
GADID,a type of fishalso GADOID [n -S]
GADIS,GADI(Marathi) the cushioned throne of an Indian ruler
GADJE,(Romany) a fellowalso GADGIE
GADJO,(Romany) a non-gypsyalso GADGIE
GADSO,(archaic) expressing surprisealso GODSO [interj]
GAFFE,(French) a social blunder [n -S]
GAFFS,GAFFto catch a fish with a sharp hook [v]
GAGED,GAGEto pledge as security [v]
GAGER,one who gauges; an officer whose business it is to ascertain the contents of casksalso GAUGER [n -S]
GAGES,GAGEto pledge as security [v]
GAIDS,GAIDa miner's wedge
GAILY,GAYcheerful [adv]
GAINS,GAINto acquire [v]
GAIRS,GAIR(Scots) a triangular piece (of cloth or land)
GAITA,(Spanish) a Spanish bagpipe [n -S]
GAITS,GAITto train a horse to move in a certain way [v]
GAITT,(Scots) a childalso GEIT
GAJOS,GAJO(Romany) a non-gypsy
GALAH,(Native Australian) an Australian bird of the parrot family; (figurative) a loudrude person [n -S]
GALAS,GALAa celebration [n]
GALAX,a heathlike evergreen plant of the southwestern US [n -ES]
GALEA,(Latin) a helmet-shaped anatomical part [n GALEAS or GALEAE]
GALED,GALEto frolic playfully [v]
GALES,GALEto frolic playfully [v]
GALLS,GALLto make sore by rubbing [v]
GALLY,gall-likebitter [adj GALLIER
GALOP,(French) to dance a galop (a lively round dance) [v GALOPED or GALOPPEDGALOPING or GALOPPING
GALUT,(Hebrew) the forced exile of Jewsthe diaspora
GALVO,an instrument for measuring electric current [n -S]
GAMAS,GAMA(Spanish) a kind of pasture grass found in the Western United States [n]
GAMAY,(French) a variety of red grape; a dry red wine made from this [n -S]
GAMBA,(Italian) a bass viol [n -S]
GAMBE,in heraldrya beast's whole leg
GAMBO,(Welsh) a simple farm cart or hay-wagon [n -ES or -S]
GAMBS,GAMBin heraldry
GAMED,GAMEto gamble [v]
GAMER,a player who relishes competition [n -S]
GAMES,GAMEto gamble [v]
GAMEY,tasting like gamehighly flavoured
GAMIC,requiring fertilisation [adj]
GAMIN,(French) a street urchin; a precocious imp [n -S]
GAMMA,(Greek) the third letter of the Greek alphabet [n -S]
GAMME,a musical scale [n -S]
GAMMY,lamemaimed [adj GAMMIER
GAMPS,GAMPa large umbrella [n]
GAMUT,the complete range of somethinge.g. the full range of notes which a voice or instrument can produce [n -S]
GANCH,to impalealso GAUNCH [v -ED
GANDY,as in gandy dancera railway track maintenance worker [adj]
GANEF,(Yiddish) a thiefalso GANEV
GANEV,(Yiddish) a thiefalso GANEF
GANGS,GANGto form into a gang (group) [v]
GANJA,(Hindi) cannabis used for smokingalso GANJAH [n -S]
GANOF,(Yiddish) a thiefalso GANEF
GANTS,GANT(Scots) to yawn
GAOLS,GAOLto imprison
GAPED,GAPEto stare with open mouth [v]
GAPER,a mollusc with a shell gaping at each end [n -S]
GAPES,GAPEto stare with open mouth [v]
GAPOS,GAPO(Tupi) in Peru
GAPPY,full of gaps [adj GAPPIERGAPPIEST]
GARBE,(French) a (heraldic) sheaf of wheatalso GERBE [n -S]
GARBO,(Australian slang) a garbage collector [n -S]
GARBS,GARBto clothe [v]
GARDA,(Irish) an Irish policeman [n GARDAI]
GARES,GARE(Scots) a dock-basin on a waterway [n]
GARIS,GARI(Japanese) thinly sliced pickled ginger
GARMS,(slang) clothes [n]
GARNI,(French) garnished [adj]
GARRE,(Spenser) to makecompel [v GARRED
GARTH,(Old Norse) a small yard surrounded by a cloister [n -S]
GARUM,(Latin) a thick fish sauce [n -S]
GASES,GASto poison with gas [v]
GASPS,GASPto breathe convulsively [v]
GASPY,gasping [adj GASPIERGASPIEST]
GASSY,containing gas [adj GASSIERGASSIEST
GASTS,GAST(Shakespeare) to frighten
GATCH,to behave boastfullyalso GACH
GATED,GATEto supply with a gate [v]
GATER,an alligatoralso GATOR [n -S]
GATES,GATEto supply with a gate [v]
GATHS,GATHin Indian music
GATOR,an alligatoralso GATER [n -S]
GAUCH,to behave boastfullyalso GACH
GAUCY,(Scots) portlyjolly
GAUDS,GAUDto adorn with gauds [v]
GAUDY,tastelessly showy [adj GAUDIERGAUDIEST
GAUGE,to measure precisely [v GAUGEDGAUGING
GAUJE,(Romany) a fellowalso GADGIE
GAULT,a heavy thick clay soil [n -S]
GAUMS,GAUM(Old Norse) to smear
GAUMY,daubysmeary
GAUNT,to yawnalso GANT [v -ED
GAUPS,GAUPto stare stupidly
GAURS,GAUR(Hindi) a kind of wild ox
GAUSS,(German) a unit of magnetic flux density equal to 1/10000 tesla [n -ES]
GAUZE,a transparent fabric [n -S]
GAUZY,resembling gauze [adj GAUZIERGAUZIEST
GAVEL,to signal for attention with a gavel (a small mallet) [v GAVELLED or GAVELEDGAVELLING or GAVELING
GAVOT,(French) a kind of French country dancealso GAVOTTE [n -S]
GAWCY,(Scots) portlyjolly
GAWDS,GAWD(Shakespeare) a gaud [n]
GAWKS,GAWKto stare and gape [v]
GAWKY,awkward [adj GAWKIERGAWKIEST
GAWPS,GAWPto stare stupidly
GAWSY,(Scots) portlyjolly
GAYAL,(Hindi) an Indian domesticated oxalso GYAL [n -S]
GAYER,GAYcheerful [adj]
GAYLY,GAYcheerful [adv]
GAZAL,(Arabic) a Persian or Arabic verse formalso GHAZAL
GAZAR,(French) a stiff silk fabricsilk organza [n -S]
GAZED,GAZEto look intently [v]
GAZER,one who gazes [n -S]
GAZES,GAZEto look intently [v]
GAZON,(obsolete) one of the pieces of sod used to line or cover parapets and the faces of earthworksalso GAZOON [n -S]
GAZOO,a toy musical instrumentalso KAZOO
GEALS,GEAL(dialect) to congeal [v]
GEANS,GEANa European wild cherry [n]
GEARE,(Spenser) to jeer [v GEAREDGEARING
GEARS,GEARto provide with gears (toothed machine parts) [v]
GEATS,GEATthe channel or spout through which molten metal runs into a mold in casting [n]
GEBUR,(historical) a tenant-farmer in the pre-Conquest English community [n -S]
GECKO,(Malay) a kind of small lizard [n -ES or -S]
GECKS,GECKto mock
GEEKS,GEEKa weirdo
GEEKY,socially awkward or unappealing [adj GEEKIERGEEKIEST]
GEEPS,GEEPan artificial cross of a sheep and a goat [n]
GEESE,GOOSEa swimming bird [n]
GEEST,alluvial matter on the surface of landnot of recent origin [n -S]
GEIST,(German) spirit; intellectual inclination [n -S]
GEITS,GEITto put a border on (an article of clothing) [v]
GELDS,GELDto castrate an animal
GELEE,(French) a cosmetic gel [n -S]
GELID,extremely coldicy [adj GELIDER
GELLY,(slang) gelignite [n GELLIES]
GELTS,GELT(slang) money
GEMEL,in heraldrya pair of bars placed close together [n -S]
GEMMA,(Latin) a bud from which a new plant can grow [n GEMMAE]
GEMMY,resembling a gem [adj GEMMIERGEMMIEST
GEMOT,(historical) a public meeting in Anglo-Saxon Englandalso GEMOTE [n -S]
GENAL,of the cheek [adj]
GENAS,GENA(Latin) the cheek [n]
GENES,GENEa hereditary unit [n]
GENET,a carnivorous mammalalso GENETTE [n -S] / a small Spanish horse
GENIC,of or relating to a gene [adj GENICALLY]
GENIE,(Arabic) a supernatural being in Muslim mythologyalso DJIN
GENII,GENIUS(Latin) an exceptional natural aptitude [n]
GENIP,(Tupi) a tropical American tree; its orange-like fruitalso GENIPAP
GENNY,a large triangular sailalso GENOA [n GENNIES]
GENOA,(Italian) a large triangular sailalso GENNY [n -S]
GENOM,a haploid set of chromosomesalso GENOME [n -S]
GENRE,(French) a literary or artistic type or style [n -S]
GENRO,(Japanese) a group of elder statesmen in Japan [n -S]
GENTS,GENT(short for) gentleman [n]
GENTY,neattrim [adj GENTIER
GENUA,GENU(Latin) the knee [n]
GENUS,(Latin) a taxonomic group of lower rank than a family [n GENERA or GENUSES]
GEODE,a roughly spherical stonehollow or partially hollow
GEOID,the figure of the earth's mean sea-level surface assumed to be continued under the land [n -S]
GERAH,(Hebrew) a Hebrew unit of weight [n -S]
GERBE,(French) a (heraldic) sheaf of wheatalso GARBE [n -S]
GERES,GERE(Spenser) gear
GERLE,(Spenser) a girl [n -S]
GERMS,GERMto put forth buds
GERMY,full of germs [adj GERMIERGERMIEST]
GERNE,(Spenser) to grin or gapealso GIRN
GESSE,(Spenser) to guessalso GHESSE [v GESSED
GESSO,(Italian) plaster of Paris used in painting [n -ES]
GESTE,(obsolete) an exploit; a tale of adventurealso GEST [n -S]
GESTS,GEST(obsolete) an exploit; a tale of adventure
GETAS,GETA(Japanese) a Japanese wooden sandal with a thong between the toe [n]
GETUP,a costume [n -S]
GEUMS,GEUM(Latin) a plant of the Geum genus of the rose family
GEYAN,(Scots) gey and easythat is
GEYER,GEYconsiderable [adj]
GHAST,(Shakespeare) to frightenalso GAST [v -ED
GHATS,GHAT(Hindi) in India
GHAUT,(Hindi) in Indiaa landing stage; a place for cremation
GHAZI,(Arabic) a Muslim warrior who has fought the infidel [n GHAZIS or GHAZIES]
GHEES,GHEE(Hindi) a kind of liquid butter
GHEST,GHESSE(Spenser) to guess
GHOST,a spiritthe soul of a person [n -S] / to ghostwrite [v -ED
GHOUL,(Arabic) in Arabic mythologya desert demon preying on travellers
GHYLL,a narrow ravine [n -S]
GIANT,a person or thing of great size [n -S]
GIBED,GIBEto scoff
GIBEL,(German) a kind of carpaka crucian carp [n -S]
GIBER,one who gibesalso JIBER [n -S]
GIBES,GIBEto scoff
GIBLI,(Arabic) the name in Libya of the sciroccoa hot
GIBUS,(French) an opera hat [n -ES]
GIDDY,to make dizzy [v GIDDIEDGIDDYING
GIFTS,GIFTto give without charge [v]
GIGAS,GIGA(Italian) a lively Italian dance
GIGHE,GIGA(Italian) a lively Italian dance
GIGOT,(French) a leg of lambalso JIGOT [n -S]
GIGUE,(French) a lively Baroque dance in triple timealso GIGA [n -S]
GILAS,GILAa large lizard native to Arizona
GILDS,GILDto cover with a thin layer of gold [v]
GILET,(French) a light often padded waistcoatusually worn for warmth by women [n -S]
GILLS,GILLto catch fish in a gillnet [v]
GILLY,a Highland chief's attendantalso GHILLIE
GILPY,(Scots) a boisterous girlalso GILPEY [n GILPIES]
GILTS,GILTa young sow
GIMEL,(Hebrew) the third letter of the Hebrew alphabet [n -S]
GIMME,an easy golf putt conceded to an opponentalso GIMMIE [n -S]
GIMPS,GIMPto make or furnish with gimp [v]
GIMPY,limping [adj GIMPIERGIMPIEST]
GINCH,(Canadian) underpantsalso GITCH
GINGE,(colloquial) someone with ginger hair [n -S]
GINGS,GING(Australian slang) a child's catapult [n]
GINKS,GINK(slang) a fellow [n]
GINNY,affected with gin (a strong liquor) [adj GINNIERGINNIEST]
GINZO,(offensive) a person of Italian descent [n -ES or -S]
GIPON,a sleeveless jacket worn beneath a hauberkalso JUPON [n -S]
GIPPO,(offensive) a gypsyalso GIPPY
GIPPY,(offensive) a gypsyalso GIPPO
GIPSY,to live like a gypsy (a wanderer)also GYPSY [v GIPSIED
GIRDS,GIRDto surround [v]
GIRLS,GIRLa female child [n]
GIRLY,a girlalso GIRLIE [n GIRLIES] / like a girl [adj GIRLIER
GIRNS,GIRN(dialect) to grin
GIRON,a heraldic inverted veealso GYRON [n -S]
GIROS,GIROa system of credit transfer between banks
GIRRS,GIRR(Scots) a hoop
GIRSH,(Arabic) a monetary unit of Saudi Arabiaalso QURSH
GIRTH,the bellyband of a saddle [n -S] / to put a girth on [v -ED-ING
GIRTS,GIRTto gird
GISMO,a gadgetalso GIZMO [n -S]
GISMS,GISM(colloquial) energy
GISTS,GISTthe main point of a matter [n]
GITCH,(Canadian) underpantsalso GINCH
GITES,GITE(French) in France
GIUST,(Spenser) to tilt with lancesalso JOUST
GIVED,GIVEto transfer freely to another's possession [v]
GIVEN,something assigned as a basis for calculation [n -S]
GIVER,one that gives [n -S]
GIVES,GIVEto transfer freely to another's possession [v]
GIZMO,a gadgetalso GISMO [n -S]
GLACE,(French) to ice with sugarcandy [v GLACEED or GLACED
GLADE,an open space in a forest [n -S]
GLADS,GLADto make happy [v]
GLADY,full of glades [adj GLADIERGLADIEST]
GLAIK,(Scots) a flasha dazzle [n -S]
GLAIR,to coat with egg whitealso GLAIRE [v -ED
GLAMS,GLAMto glamourise [v]
GLAND,a secreting organ [n -S]
GLANS,(Latin) the tip of the penis or clitoris [n GLANDES]
GLARE,to shine with a harshly brilliant light [v GLAREDGLARING
GLARY,glaring [adj GLARIERGLARIEST]
GLASS,to encase in glass (a transparent material) [v -ED-ING
GLAUM,(Scots) to clutch or grabalso GLOM [v -ED
GLAUR,(Scots) mire [n -S]
GLAZE,to fit windows with glass panes [v GLAZEDGLAZING
GLAZY,covered with a smoothglossy coating [adj GLAZIER
GLEAM,to shine with a soft radiance [v -ED-ING
GLEAN,to gather little by little [v -ED-ING
GLEBA,(Latin) spore-bearing mass of some fungi [n GLEBAE]
GLEBE,the land belonging to a parish church or ecclesiastical benefice [n -S]
GLEBY,(archaic) cloddyturfy
GLEDE,a bird of preyalso GLED [n -S]
GLEDS,GLEDa bird of prey
GLEED,a glowing coal [n -S]
GLEEK,to jestgibe [v -ED
GLEES,GLEE(Scots) to squint [v]
GLEET,to discharge mucus from the urethra [v -ED-ING
GLEIS,GLEI(Russian) a sticky clay soil [n]
GLENS,GLENa narrow valley with a stream
GLENT,to glint [v -ED-ING
GLEYS,GLEY(Scots) to squint [v]
GLIAL,like a gliathe connective tissue framework which supports the nervous matter and blood vessels of the brain and spinal cord [adj]
GLIAS,GLIA(Greek) the supporting tissue of the brain and spinal cord
GLIBS,GLIBto make plausible [v]
GLIDE,to move effortlessly [v GLIDED or (obsolete) GLODEGLIDING
GLIFF,an unexpected view of something that startles one; a sudden fearalso GLIFT [n -S]
GLIFT,(obsolete) an unexpected view of something that startles one; a sudden fearalso GLIFF [n -S]
GLIKE,(Shakespeare) a sneer; a flout [n -S]
GLIME,to glance slyly [v GLIMEDGLIMING
GLIMS,GLIMa light or lamp [n]
GLINT,to glitteralso GLENT [v -ED
GLISK,(Scots) a glimpse [n -S]
GLITS,GLIT(obsolete) sticky
GLITZ,to make something glitzymore attractive [v -ED
GLOAM,twilightalso GLOAMING
GLOAT,to regard with great or excessive satisfaction [v -ED-ING
GLOBE,to form into a spherical body [v GLOBEDGLOBING
GLOBI,GLOBUS(Latin) any spherelike structure [n]
GLOBS,GLOBa roundish drop or dollop of a semiliquid substance
GLOBY,(Milton) round [adj GLOBIERGLOBIEST]
GLODE,GLIDEto move effortlessly [v]
GLOGG,(Swedish) a hot spiced wine and liquor punch served in Scandinavian countries as a Christmas drink [n -S]
GLOMS,GLOMto steal
GLOOM,to become dark [v -ED-ING
GLOOP,to plop slowly and heavily [v -ED-ING
GLOPS,GLOPto cover with glop (a messy mass or mixture) [v]
GLORY,to rejoice proudly [v GLORIEDGLORYING
GLOSS,to make lustrous [v -ED-ING
GLOST,an oven in which glazed pottery is fired [n -S]
GLOUT,(archaic) to be sulky [v -ED-ING
GLOVE,to furnish with gloves (hand coverings) [v GLOVEDGLOVING
GLOWS,GLOWto emit light and heat [v]
GLOZE,(archaic) to flatter [v GLOZEDGLOZING
GLUED,GLUEto fasten with glue (an adhesive substance) [v]
GLUER,one who glues [n -S]
GLUES,GLUEto fasten with glue (an adhesive substance) [v]
GLUEY,resembling glue [adj GLUIERGLUIEST
GLUGS,GLUGto make a gurgling sound [v]
GLUME,an outer sterile bract enclosing the spikelet in grasses [n -S]
GLUMS,gloomy feelings [n]
GLUON,the name given to a hypothetical particle thought of as passing between quarks and so signifying the force that holds them together [n -S]
GLUTE,any of the three large muscles of the buttocksalso GLUTAEUS [n -S]
GLUTS,GLUTto feed or fill to excess [v]
GLYPH,a sunken channel or grooveusually vertical [n -S]
GNARL,to twist into a state of deformityalso KNARL [v -ED
GNARR,to snarlalso GNAR
GNARS,GNARto snarl
GNASH,to grind the teeth together [v -ED-ING
GNATS,GNATany small fly of the family Culicidae
GNAWN,GNAWto wear away by persistent biting [v]
GNAWS,GNAWto wear away by persistent biting [v]
GNOME,a fabled little person [n -S] / a pithy saying [n GNOMAE]
GNOWS,GNOWthe mallee fowl [n]
GOADS,GOADto drive animals with a goad (a pointed stick) [v]
GOAFS,GOAFa space in a coal-seam
GOALS,GOALto score a goal [v]
GOARY,(Milton) gorybloody [adj]
GOATS,GOATa horned mammal [n]
GOATY,like a goatsmelling of goat [adj GOATIER
GOBAN,(Japanese) a Japanese board gamealso GOBANG
GOBAR,as in gobar numeralany of a set of numerals forming the stage between ancient Hindu numerals and present-day Arabic numerals
