BIPARIETAL,   relating to or connected to both parietal bones [adj]
BIPARTISAN,   ofrelating to
BIPEDALISM,   the state of being bipedalhaving two legs [n -S]
BIPEDALITY,   the state of being bipedalhaving two legs [n BIPEDALITIES]
BIPETALOUS,   having two petals [adj]
BIPINNARIA,   the larva of certain starfishes as developed in the free-swimming stage [n -S]
BIPOLARISE,   to make bipolaralso BIPOLARIZE [v BIPOLARISED
BIPOLARITY,   the state of being bipolar [n BIPOLARITIES]
BIPOLARIZE,   to make bipolaralso BIPOLARISE [v BIPOLARIZED
BIPYRAMIDS,   BIPYRAMIDa crystal formed of two pyramids base to base [n]
BIQUADRATE,   the fourth power [n -S]
BIQUINTILE,   the aspect of planets when they are twice the fifth part of a great circle (i.e. 144 degrees) from each other [n -S]
BIRACIALLY,   BIRACIALincluding members of two races [adv]
BIRADICALS,   BIRADICALa molecule with two centres [n]
BIRCHBARKS,   BIRCHBARKthe bark of the birch tree [n]
BIRCHWOODS,   BIRCHWOODthe wood of the birch tree [n]
BIRDBRAINS,   BIRDBRAINone of very limited intelligence [n]
BIRDDOGGED,   BIRDDOGto follow closely [v]
BIRDHOUSES,   BIRDHOUSEa nesting-box; an aviary [n]
BIRDLIMING,   BIRDLIMEto smear or catch (as) with birdlime [v]
BIRDSFOOTS,   BIRDSFOOTa papilionaceous genus of plants with clawlike pods [n]
BIROSTRATE,   double-beaked [adj]
BIRTHDATES,   BIRTHDATEthe date on which a person was born [n]
BIRTHMARKS,   BIRTHMARKa mark
BIRTHNAMES,   BIRTHNAMEthe name given one at birth [n]
BIRTHNIGHT,   the night in which a person is born; the anniversary of that night in succeeding years [n -S]
BIRTHPLACE,   a place of birth or origin [n -S]
BIRTHRATES,   BIRTHRATEthe proportion of live births to population [n]
BIRTHRIGHT,   a rightprivilege
BIRTHROOTS,   BIRTHROOTa herbaceous plant with an astringent rootstock
BIRTHSTONE,   a gemstone associated symbolically with the month of one's birth [n -S]
BIRTHWORTS,   BIRTHWORTa plant formerly reputed to help parturition
BISCUITIER,   BISCUITYlike a biscuit in texture [adj]
BISECTIONS,   BISECTIONthe act of bisecting [n]
BISEXUALLY,   BISEXUALhermaphrodite [adv]
BISHOPBIRD,   a genus of African weaverbirdthe males of which have black plumage marked with red or yellow [n -S]
BISHOPDOMS,   BISHOPDOMthe jurisdiction of a bishop [n]
BISHOPRICS,   BISHOPRICthe diocese or jurisdiction of a bishop; the rank or office of a bishop [n]
BISHOPWEED,   goutweed [n -S]
BISMUTHOUS,   containing bismuth [adj]
BISPHENOLS,   BISPHENOLa hydrocarbon used in the manufacture of plastics and resins [n]
BISSEXTILE,   the extra day in the leap year [n -S]
BISTOURIES,   BISTOURYa narrow surgical knife [n]
BISULFATES,   BISULFATEan acid sulphate
BISULFIDES,   BISULFIDEa sulphide having two atoms of sulphur in the molecule
BISULFITES,   BISULFITEan acid sulfite
BISULPHATE,   a salt containing double the proportion of the acid radical present in a sulphatealso BISULFATE [n -S]
BISULPHIDE,   a sulphide having two atoms of sulphur in the moleculealso BISULFIDE [n -S]
BISULPHITE,   a salt or ester of sulphurous acid containing the monovalent groupalso BISULFITE [n -S]
BISYMMETRY,   symmetry in two planes at right angles to each other [n BISYMMETRIES]
BITARTRATE,   a salt of tartaric acid in which the base replaces but half the acid hydrogen [n -S]
BITCHERIES,   BITCHERYill-tempered
BITCHFESTS,   BITCHFESTmalicious discussion of people
BITCHINESS,   the state of being bitchy [n -ES]
BITEPLATES,   BITEPLATEa device used by dentists [n]
BITMAPPING,   BITMAPto produce a bitmap display [v]
BITONALITY,   the use of two musical keys simultaneously [n BITONALITIES]
BITSTREAMS,   BITSTREAMa sequence of digital data [n]
BITTERBARK,   an Australian tree with bitter tasting barkused for tonic medicine [n -S]
BITTERLING,   a roach-like European fish [n -S]
BITTERNESS,   the state of being bitter [n -ES]
BITTERNUTS,   BITTERNUTa North American hickory tree [n]
BITTERROOT,   a plant allied to the purslanegrowing in the mountains of Idaho
BITTERWEED,   any of various plants containing a bitter-tasting substance [n -S]
BITTERWOOD,   a West Indian tree from the wood of which the bitter drug Jamaica quassia is obtained [n -S]
BITUMINATE,   to treat or impregnate with bitumen [v BITUMINATEDBITUMINATING
BITUMINISE,   to treat with bitumenalso BITUMINIZE [v BITUMINISED
BITUMINIZE,   to treat with bitumenalso BITUMINISE [v BITUMINIZED
BITUMINOUS,   (Shakespeare) impregnated with bitumen [adj]
BIVALENCES,   BIVALENCEthe state of being bivalent
BIVALVULAR,   having two valves [adj]
BIVARIANTS,   BIVARIANTan expression involving two variables [n]
BIVARIATES,   BIVARIATEa formula involving two variables [n]
BIVOUACKED,   BIVOUAC(French) to spend the night in a makeshift camp without tents etc. [v]
BIWEEKLIES,   BIWEEKLYa publication issued every two weeks [n]
BIZARRERIE,   (French) something bizarre [n -S]
BLABBERING,   BLABBERto reveal secrets [v]
BLACKAMOOR,   (archaic) a negro or negress [n -S]
BLACKBALLS,   BLACKBALLto vote against someone becoming member of a club [v]
BLACKBANDS,   BLACKBANDiron ore containing enough coal to calcine it [n]
BLACKBERRY,   to collect the fruit of the bramble [v BLACKBERRIEDBLACKBERRYING
BLACKBIRDS,   BLACKBIRDto traffic in slaves [v]
BLACKBOARD,   a hard smooth usually dark surface used esp. in a classroom for writing or drawing on with chalk [n -S]
BLACKBUCKS,   BLACKBUCKan Indian antelope [n]
BLACKBUTTS,   BLACKBUTTa type of eucalyptus tree [n]
BLACKCOCKS,   BLACKCOCKthe male of the black grouse [n]
BLACKDAMPS,   BLACKDAMPair that is low in oxygen and high in carbon dioxide as a result of an explosion in a mine [n]
BLACKENERS,   BLACKENERsomething that blackens [n]
BLACKENING,   the act of making black [n -S]
BLACKFACED,   of sheephaving a black face [adj]
BLACKFACES,   BLACKFACEa breed of sheep [n]
BLACKFELLA,   (Australian offensive) an Aborigine or Black person [n -S]
BLACKFLIES,   BLACKFLYa biting fly [n]
BLACKGAMES,   BLACKGAMEblack grouse [n]
BLACKGUARD,   a scoundrel [n -S] / to vituperate; to portray as a scoundrel [v -ED-ING
BLACKHEADS,   BLACKHEADa spot
BLACKHEART,   a heart-shaped cherry with a very dark-colored skin [n -S]
BLACKISHLY,   BLACKISHsomewhat black [adv]
BLACKJACKS,   BLACKJACKto hit with a blackjack [v]
BLACKLANDS,   BLACKLANDa heavy
BLACKLEADS,   BLACKLEADgraphite used in making pencils
BLACKLISTS,   BLACKLISTto ban or deem unacceptable [v]
BLACKMAILS,   BLACKMAILto extort money from a person by threats [v]
BLACKPOLLS,   BLACKPOLLa warbler of the United States [n]
BLACKSMITH,   a smith who forges iron [n -S]
BLACKSNAKE,   a snake of a black colorfound in the US [n -S]
BLACKSPOTS,   BLACKSPOTas in accident blackspot
BLACKSTRAP,   a kind of port wine; a drink made of a mixture of rum and treacle [n -S]
BLACKTAILS,   BLACKTAILa small fish
BLACKTHORN,   a dark-coloured thornbush bearing sloes [n -S]
BLACKWATER,   a complication of malaria [n -S]
BLACKWOODS,   BLACKWOODa tall Australian acacia tree [n]
BLADDERIER,   BLADDERYhaving bladders; like a bladder [adj]
BLADDERNUT,   a genus of shrubs with inflated capsule [n -S]
BLADEWORKS,   BLADEWORKin rowing
BLAMEFULLY,   BLAMEFULdeserving blame [adv]
BLAMESTORM,   (of colleagues in a businessgovernment
BLANCMANGE,   (French) an opaque jelly made with isinglass or gelatin and milk or (now usually) cornflour and milkoften flavoured and sweetened [n -S]
BLANDISHED,   BLANDISHto coax and flatter [v]
BLANDISHER,   one who uses blandishments [n -S]
BLANDISHES,   BLANDISHto coax and flatter [v]
BLANKETIES,   BLANKETYan unmentionable word [n]
BLANKETING,   cloth for blankets [n -S]
BLANQUETTE,   (French) a stew based on lambchicken and veal [n -S]
BLARNEYING,   BLARNEYto cajole
BLASPHEMED,   BLASPHEMEto speak impiously or contemptuously [v]
BLASPHEMER,   one who blasphemes [n -S]
BLASPHEMES,   BLASPHEMEto speak impiously or contemptuously [v]
BLASTEMATA,   BLASTEMAthe protoplasmic part of an ovum
BLASTHOLES,   BLASTHOLEa hole containing an explosive charge for blasting [n]
BLASTMENTS,   BLASTMENT(Shakespeare) a blight [n]
BLASTOCOEL,   the cavity inside a blastulaalso BLASTOCOELE [n -S]
BLASTOCYST,   a mammalian blastula in which some differentiation of cells has occurred [n -S]
BLASTODERM,   the germinal membrane in an ovumfrom which the embryo is developed [n -S]
BLASTODISC,   the embryo-forming portion of an egg with discoid cleavage [n -S]
BLASTOMATA,   BLASTOMAa type of tumour [n]
BLASTOMERE,   one of the segments first formed by the division of the ovum [n -S]
BLASTOPORE,   the opening of the archenteron in the gastrula that develops into the anus of some animalsalso BLASTOPOR [n -S]
BLASTOPORS,   BLASTOPORthe opening of the archenteron in the gastrula that develops into the anus of some animals
BLATANCIES,   BLATANCYsomething blatant [n]
BLATHERERS,   BLATHERERone who blathers
BLATHERING,   the act of talking loquacious nonsense [n -S]
BLATTERING,   BLATTER(Scots) to beat like rain on a window [v]
BLAZONINGS,   BLAZONINGthe act of reading a coat of arms [n]
BLAZONRIES,   BLAZONRYthe correct description or depicting of heraldic devices or armorial bearings [n]
BLEACHABLE,   able to be bleached [adj]
BLEACHINGS,   BLEACHINGthe act of whitening [n]
BLEARINESS,   the state of being bleary [n -ES]
BLEMISHERS,   BLEMISHERone who blemishes [n]
BLEMISHING,   BLEMISHto mar [v]
BLENNIOIDS,   BLENNIOIDany member of the blenny family of fishes [n]
BLEOMYCINS,   BLEOMYCINa glycopeptide antibiotic drug used in the treatment of cancer and Hodgkins Disease [n]
BLEPHARISM,   spasm of the eyelid [n -S]
BLESSEDEST,   BLESSEDholy [adj]
BLETHERERS,   BLETHERERone who blethers
BLETHERING,   the act of talking loquacious nonsense [n -S]
BLIGHTINGS,   BLIGHTINGthe act of blighting [n]
BLIMPERIES,   BLIMPERYpompous behaviour [n]
BLIMPISHLY,   BLIMPISHlike Colonel Blimp
BLINDFOLDS,   BLINDFOLDto cover someone's eyes to prevent them seeing [v]
BLINDINGLY,   BLINDINGcausing blindness
BLINDSIDED,   BLINDSIDEto hit unexpectedly; to surprise unpleasantly [v]
BLINDSIDES,   BLINDSIDEto hit unexpectedly; to surprise unpleasantly [v]
BLINDSIGHT,   the ability to respond to visual stimuli without having any conscious visual experience; it can occur after some forms of brain damage [n -S]
BLINDSTORY,   a storey without windowssuch as a gallery in a Gothic church
BLINDWORMS,   BLINDWORMa slowworm [n]
BLINKERING,   BLINKERto put blinkers on [v]
BLISSFULLY,   BLISSFULvery happy [adv]
BLISTERIER,   BLISTERYhaving blisters [adj]
BLISTERING,   BLISTERto cause fluid filled swellings on the skin [v]
BLITHENESS,   the state of being blithe [n -ES]
BLITHERING,   BLITHERto talk loquacious nonsense
BLITHESOME,   gaymerry [adj BLITHESOMELY]
BLITZKRIEG,   (German) a rapid advance in warfare [n -S]
BLIZZARDED,   BLIZZARDto rage like a snowstorm [v]
BLIZZARDLY,   like a blizzard [adj]
BLOATWARES,   BLOATWAREexcessively large software [n]
BLOCKADERS,   BLOCKADERone who blockades [n]
BLOCKADING,   BLOCKADEto block with troops or ships [v]
BLOCKBOARD,   plywood board made of veneer enclosing thin strips of wood [n -S]
BLOCKBUSTS,   BLOCKBUSTto bring about the sale of property in an area by stirring up fears of racial change [v]
BLOCKCHAIN,   a system in which records of transactions using bitcoins are stored and may be accessed by linked computers [n -S]
BLOCKHEADS,   BLOCKHEADa stupid person [n]
BLOCKHOLES,   BLOCKHOLEthe place where a batsman rests his bat [n]
BLOCKHOUSE,   a wooden or concrete fortification with ports or loopholes for defensive fireobservation
BLOCKINESS,   the state of being blockyblock-like [n -ES]
BLOCKISHLY,   BLOCKISHblock shaped [adv]
BLOCKSHIPS,   BLOCKSHIPa warship too old for action
BLOCKWORKS,   BLOCKWORKhollow blocks of precast concrete used for building [n]
BLOGGERATI,   those considered to be important or influential in the world of blogging [n]
BLOGSTREAM,   the alternative news and information network growing up around weblogs [n -S]
BLOKARTING,   the sport of travelling by a land vehicle with a sail [n -S]
BLONDENESS,   the state of being blonde [n -ES]
BLONDINING,   BLONDINEto bleach hair blond [v]
BLOODBATHS,   BLOODBATHa massacre [n]
BLOODGUILT,   the guilt of shedding bloode.g. in murder [n -S]
BLOODHOUND,   a large breed of hound formerly much used in tracking and police work [n -S]
BLOODINESS,   the state of being bloody [n -ES]
BLOODLINES,   BLOODLINEall the individuals in a family line over a number of generations [n]
BLOODLUSTS,   BLOODLUSTdesire for bloodshed [n]
BLOODROOTS,   BLOODROOTa plant with a red root and red sap
BLOODSHEDS,   BLOODSHEDthe shedding of blood [n]
BLOODSTAIN,   a discoloration caused by blood [n -S]
BLOODSTOCK,   horses of thoroughbred breeding [n -S]
BLOODSTONE,   a green chalcedony sprinkled with red spots resembling blood [n -S]
BLOODWOODS,   BLOODWOODa tree having the wood or the sap of the color of blood [n]
BLOODWORMS,   BLOODWORMthe larva of the midge [n]
BLOODWORTS,   BLOODWORTa plant with a red dye in the roots [n]
BLOOMERIES,   BLOOMERYa furnace for smelting iron [n]
BLOQUISTES,   BLOQUISTE(Canadian) a supporter of autonomy for Quebec [n]
BLOSSOMIER,   BLOSSOMYfull of blossoms
BLOSSOMING,   the act of blooming [n -S]
BLOTCHIEST,   BLOTCHYcovered with blotches [adj]
BLOTCHINGS,   BLOTCHINGa pattern of large spots [n]
BLOTTESQUE,   characterized by blots or heavy touches; coarsely depicted [adj] / a daub [n -S]
BLOVIATING,   BLOVIATEto speak pompously [v]
BLOVIATION,   long-winded speech [n -S]
BLOWFISHES,   BLOWFISHa marine fish
BLOWSINESS,   the state of being blowsyalso BLOWZINESS [n -ES]
BLOWZINESS,   the state of being blowzyalso BLOWSINESS [n -ES]
BLUBBERERS,   BLUBBERERone who blubbers [n]
BLUBBERIER,   BLUBBERYswollen
BLUBBERING,   BLUBBERto weep effusively [v]
BLUDGEONED,   BLUDGEONto hit with a club [v]
BLUDGEONER,   one who bludgeons [n -S]
BLUEBEARDS,   BLUEBEARDa man who has murdered several wives and concealed their bodies
BLUEBLOODS,   BLUEBLOODa royal or aristocratic person [n]
BLUEBONNET,   a Scottish peasant; a round cap [n -S]
BLUEBOTTLE,   a large fly with metallic blue abdomenaka blowfly [n -S]
BLUEBREAST,   the blue-throated warbler [n -S]
BLUEBUSHES,   BLUEBUSHan Australian blue-grey shrub [n]
BLUEFISHES,   BLUEFISHa large voracious fish of the Serranidae
BLUEJACKET,   an enlisted man in the navy [n -S]
BLUELINERS,   BLUELINERa machine which makes blueprints [n]
BLUEMOUTHS,   BLUEMOUTHa deepwater fish [n]
BLUENESSES,   BLUENESSthe state of being blue [n]
BLUEPOINTS,   BLUEPOINTa small oyster typically from the south shore of Long Island [n]
BLUEPRINTS,   BLUEPRINTto draw up a blueprint [v]
BLUESHIFTS,   BLUESHIFTa shift of the spectrum towards the blue [n]
BLUESTONES,   BLUESTONEhydrated copper sulphate
BLUETHROAT,   a singing bird of northern Europe and Asiarelated to the nightingales [n -S]
BLUETONGUE,   an Australian lizard [n -S]
BLUISHNESS,   the state of being bluish [n -ES]
BLUNDERERS,   BLUNDERERone who blunders [n]
BLUNDERING,   the act of blunderingmaking a mistake [n -S]
BLUNTHEADS,   BLUNTHEADa frequent user of marijuana [n]
BLURRINESS,   the state of being blurry [n -ES]
BLURRINGLY,   BLURRINGBLUR
BLUSHINGLY,   BLUSHING [adv]
BLUSTERERS,   BLUSTERERone who blusters [n]
BLUSTERIER,   BLUSTERYwindy [adj]
BLUSTERING,   blowing violently [adj BLUSTERINGLY] / the act of blustering [n -S]
BLUSTEROUS,   inclined to blusteralso BLUSTROUS [adj BLUSTEROUSLY]
BLUTWURSTS,   BLUTWURST(German) a kind of German sausage [n]
BOARDROOMS,   BOARDROOMa room where the board of directors of a company meets [n]
BOARDWALKS,   BOARDWALK(US) a footpath made of boards [n]
BOARFISHES,   BOARFISHa Mediterranean fish
BOARHOUNDS,   BOARHOUNDa dog used to hunt boar [n]
BOASTFULLY,   BOASTFULgiven to boasting [adv]
BOASTINGLY,   BOASTING [adv]
BOATHOUSES,   BOATHOUSEa place for keeping boats [n]
BOATLIFTED,   BOATLIFTto transport by boats [v]
BOATSWAINS,   BOATSWAINa ship's officer in charge of equipment and maintenance
BOBBEJAANS,   BOBBEJAAN(South African) a baboon; a large black spider [n]
BOBBITTING,   BOBBITTto cut off the penis (of one's lover) [v]
BOBBLEHEAD,   a type of collectible dollwith head often oversized compared to its body [n -S]
BOBBYSOCKS,   BOBBYSOCKan ankle-sock
BOBBYSOXER,   (colloquial) an adolescent girl wearing bobby socks [n -S]
BOBSLEDDED,   BOBSLEDto ride on a racing sled [v]
BOBSLEDDER,   one who rides a bobsled [n -S]
BOBSLEIGHS,   BOBSLEIGHa short sledge [n]
BOBTAILING,   BOBTAILto cut a tail short [v]
BOBWEIGHTS,   BOBWEIGHTa balance weight [n]
BOCCONCINI,   (Italian) small pieces of mozzarella cheesealso BOCONCINI [n]
BODEGUEROS,   BODEGUERO(Spanish) a man who owns or runs a bodega [n]
BODYBOARDS,   BODYBOARDto ride a surfboard that is shorter and blunter than a standard board
BODYBUILDS,   BODYBUILDto build up one's body [v]
BODYCHECKS,   BODYCHECKto make a blocking move in football [v]
BODYGUARDS,   BODYGUARDto act as a bodyguard [v]
BODYSHAPER,   an undergarment which flattens the stomachbottom etc. [n -S]
BODYSHELLS,   BODYSHELLa vehicle's bodywork [n]
BODYSURFED,   BODYSURFto ride a wave without a surfboard [v]
BODYSURFER,   one who bodysurfs [n -S]
BODYWASHES,   BODYWASHa liquid product for cleansing the body [n]
BODYWORKER,   a therapist using bodywork techniques [n -S]
BOFFINIEST,   BOFFINYlike a boffin
BOGTROTTER,   one who lives in a boggy countryapplied in derision to the lowest class of Irish [n -S]
BOILERSUIT,   a coverall [n -S]
BOISTEROUS,   rowdyhigh-spirited [adj BOISTEROUSLY]
BOLDFACING,   BOLDFACEto print in thick type [v]
BOLDNESSES,   BOLDNESSthe quality of being bold [n]
BOLECTIONS,   BOLECTIONa moulding around a panel
BOLIVIANOS,   BOLIVIANO(Spanish) a Bolivian dollar [n]
BOLLETRIES,   BOLLETRIEa West Indian saponaceous tree
BOLLOCKING,   a reprimand [n -S]
BOLLOCKSED,   BOLLOCKSto make a mess of
BOLLOCKSES,   BOLLOCKSto make a mess of
BOLOGNESES,   BOLOGNESEa meat and tomato sauce [n]
BOLOGRAPHS,   BOLOGRAPHa record made by a bolometer
BOLOMETERS,   BOLOMETERan instrument for measuring radiant energy or infrared light [n]
BOLOMETRIC,   relating to bolometrymeasurement of radiant energy [adj BOLOMETRICALLY]
BOLSHEVIKI,   BOLSHEVIK(Russian) a violent revolutionary [n]
BOLSHEVIKS,   BOLSHEVIK(Russian) a violent revolutionary [n]
BOLSHEVISE,   to make a bolshevikalso BOLSHEVIZE [v BOLSHEVISED
BOLSHEVISM,   being a bolshevik [n -S]
BOLSHEVIZE,   to make a bolshevikalso BOLSHEVISE [v BOLSHEVIZED
BOLSTERERS,   BOLSTERERone who bolsters [n]
BOLSTERING,   the act of propping up [n -S]
BOMBARDERS,   BOMBARDERone who bombards [n]
BOMBARDIER,   (French) in the British armya noncommissioned officer in the artillery [n -S]
BOMBARDING,   BOMBARDto attack with artillery [v]
BOMBARDONS,   BOMBARDONthe bass tuba [n]
BOMBASINES,   BOMBASINE(French) a twilled silk and worsted fabric
BOMBASTERS,   BOMBASTERone who speaks bombast [n]
BOMBASTING,   BOMBASTto stuff or pad with cotton wool or the like [v]
BOMBAZINES,   BOMBAZINE(French) a twilled silk and worsted fabric
BOMBILATED,   BOMBILATEto buzz
BOMBILATES,   BOMBILATEto buzz
BOMBINATED,   BOMBINATEto buzz
BOMBINATES,   BOMBINATEto buzz
BOMBPROOFS,   BOMBPROOFto make proof against bombs [v]
BOMBSHELLS,   BOMBSHELLa bomb; a sudden and surprising piece of news [n]
BOMBSIGHTS,   BOMBSIGHTa device for aiming and releasing bombs from a bomber [n]
BONAMIASES,   BONAMIASISa fatal disease of oysters [n]
BONAMIASIS,   a fatal disease of oysters [n BONAMIASES]
BONASSUSES,   BONASSUS(Latin) a bison
BONDHOLDER,   a person who holds the bonds of a public or private corporation for the payment of money at a certain time [n -S]
BONDSTONES,   BONDSTONEa stone running through a wall from one face to another
BONDSWOMAN,   a woman who is a slaveor in bondage
BONDSWOMEN,   BONDSWOMANa woman who is a slave
BONEBLACKS,   BONEBLACKblack residue from the destructive distillation of bones [n]
BONEFISHES,   BONEFISHa slender marine fish [n]
BONEHEADED,   stupid [adj]
BONESETTER,   one who sets broken or dislocated bones [n -S]
BONESHAKER,   a car or bicycle with inadequate suspension [n -S]
BONHOMMIES,   BONHOMMIE(French) good nature; a pleasant and easy manner
BONILASSES,   BONILASSE(Spenser) a bonny lass
BONINESSES,   BONINESSthe state of being bony [n]
BONKBUSTER,   a work of popular fiction centering on erotic encounters [n -S]
BONNIBELLS,   BONNIBELL(Spenser) a good and fair maid
BONNILASSE,   (Spenser) a bonny lassalso BONILASSE [n -S]
BOOBIALLAS,   BOOBIALLA(Native Australian) an Australian tree
BOOBOISIES,   BOOBOISIEboobs as a class; the general public regarded as consisting of boobies [n]
BOOGALOOED,   BOOGALOOto dance the boogaloo [v]
BOOKBINDER,   one who binds books [n -S]
BOOKENDING,   BOOKENDto place something at either end of [v]
BOOKKEEPER,   a person responsible for keeping the accounts of a traderpublic office
BOOKLIGHTS,   BOOKLIGHTa light that clips on to a book [n]
BOOKMAKERS,   BOOKMAKERa person who accepts bets at racecourses
BOOKMAKING,   the business of a bookmaker [n -S]
BOOKMARKED,   BOOKMARKto place a bookmark [v]
BOOKMARKER,   a marker for indicating the reader's current placealso BOOKMARK [n -S]
BOOKMOBILE,   (US) a truck that serves as a travelling library [n -S]
BOOKPLATES,   BOOKPLATEa label usually pasted inside the cover of a book
BOOKSELLER,   one that sells books [n -S]
BOOKSTALLS,   BOOKSTALLa stall for the sale of books [n]
BOOKSTANDS,   BOOKSTANDa stand or support for holding up a book in reading [n]
BOOKSTORES,   BOOKSTOREa bookshop [n]
BOOMERANGS,   BOOMERANGto return like a boomerang [v]
BOOMSLANGS,   BOOMSLANG(South African) a highly venomous southern African tree-snake [n]
BOOMSTICKS,   BOOMSTICK(Canadian) one of the logs that surrounds a boom and holds it together [n]
BOONDOGGLE,   an unnecessary activity or wasteful expenditure [n -S] / to carry out unnecessary work [v BOONDOGGLEDBOONDOGGLING
BOONGARIES,   BOONGARY(Native Australian) a tree kangaroo from Queensland [n]
BOOSTERISH,   exhibiting boosterismthe practice of boosting or promoting a product or idea [adj]
BOOSTERISM,   the practice of boosting or promoting a product or idea [n -S]
BOOTBLACKS,   BOOTBLACKa person whose job is to clean and polish shoes [n]
BOOTLEGGED,   BOOTLEGto smuggle illicit goods [v]
BOOTLEGGER,   one who supplies e.g. illicit whisky [n -S]
BOOTLESSLY,   BOOTLESSprofitless [adv]
BOOTLICKED,   BOOTLICKto toady [v]
BOOTLICKER,   a toady [n -S]
BOOTLOADER,   a system program that takes a program close in form to machine code and loads it into memory [n -S]
BOOTMAKERS,   BOOTMAKERone who makes boots [n]
BOOTMAKING,   the craft of making boots [n -S]
BOOTSTRAPS,   BOOTSTRAPto prepare (a computer) for operation by causing an operating system to be loaded into its memory [v]
BOOZEHOUND,   (colloquial) an alcoholic [n -S]
BORBORYGMI,   BORBORYGMUS(Greek) a rumbling noise produced by the movement of gas through the intestines [n]
BORDEREAUX,   BORDEREAU(French) a detailed bill or invoice [n]
BORDERLAND,   territory at or near a border [n -S]
BORDERLESS,   without a border [adj]
BORDERLINE,   an intermediate position or state [n -S]
BORDRAGING,   (Spenser) a hostile attacka raid
BORESCOPES,   BORESCOPEan optical device
BORGHETTOS,   BORGHETTO(Italian) a big village [n]
BORINGNESS,   the quality of being boring [n -ES]
BORROWINGS,   BORROWINGa loan [n]
BOSBERAADS,   BOSBERAAD(South African) a meeting in an isolated venue to break a political deadlock [n]
BOSCHVARKS,   BOSCHVARK(South African) another name for the bushpig
BOSCHVELDS,   BOSCHVELD(South African) veld made up largely of woodland
BOSSYBOOTS,   (colloquial) a bossy person [n]
BOTANICALS,   BOTANICALa drug made from vegetable matter [n]
BOTANISERS,   BOTANISERone who botanises
BOTANISING,   BOTANISEto collect plants for study
BOTANIZERS,   BOTANIZERone who botanizes
BOTANIZING,   BOTANIZEto collect plants for study
BOTCHERIES,   BOTCHERYsomething botched [n]
BOTCHINESS,   the state of being botchyfull of botches [n -ES]
BOTHERSOME,   causing bother [adj]
BOTRYOIDAL,   of mineralsoccurring in grape-shaped masses
BOTRYTISES,   BOTRYTISa genus of fungi which cause plant diseases [n]
BOTTLEFULS,   BOTTLEFULthe contents of a bottle [n]
BOTTLENECK,   a narrow place in a road where traffic is apt to be congested [n -S] / to slow down or impede by creating an obstruction [v -ED-ING
BOTTLENOSE,   a kind of whale or dolphin [n -S]
BOTTOMINGS,   BOTTOMINGthe act of reaching the lowest point before stabilising or improving [n]
BOTTOMLAND,   (US) alluvial deposits [n -S]
BOTTOMLESS,   having no bottom [adj BOTTOMLESSLY]
BOTTOMMOST,   situated at the very bottom [adj]
BOTTOMNESS,   a property that characterizes quarks and hadrons [n -ES]
BOTTOMRIES,   BOTTOMRYthe use of a ship as collateral to finance a sea voyage [n]
BOTULINUMS,   BOTULINUMa powerful bacterial toxin
BOUILLOTTE,   (French) a card game resembling poker [n -S]
BOULDERERS,   BOULDERERsomeone who climbs boulders [n]
BOULDERIER,   BOULDERYof a landscape
BOULDERING,   the practice of rock climbing on large boulders or small outcrops either as practice or as a sport in its own right [n -S]
BOULEVARDS,   BOULEVARD(French) a broad street (esp. in France) with rows of trees planted along it [n]
BOULLEWORK,   (French) a form of marquetry with e.g. gold and silver inlaid in tortoiseshellalso BOULLE
BOUNCEDOWN,   in Australian rules footballan occasion of restarting play by the umpire by bouncing the ball [n -S]
BOUNCINESS,   the state of being bouncy [n -ES]
BOUNCINGLY,   BOUNCINGBOUNCE
BOUNDARIES,   BOUNDARYa final limit [n]
BOUNDERISH,   like a boundercaddish [adj]
BOUNTYHEDS,   BOUNTYHED(Spenser) bounteousness [n]
BOURASQUES,   BOURASQUE(French) a tempest [n]
BOURBONISM,   the principles of those adhering to the house of Bourbon; obstinate conservatism [n -S]
BOURGEOISE,   (French) a female bourgeois [n -S]
BOURGEONED,   BOURGEON(obsolete) to sprout; to put forth bud
BOUSINGKEN,   (obsolete) in thieves' slanga low drinking shop [n -S]
BOUTIQUIER,   BOUTIQUEYlike a boutique [adj]
BOUVARDIAS,   BOUVARDIAa genus of flowering herbs and shrubs native to tropical parts of Central America [n]
BOVINITIES,   BOVINITYthe state of being a bovine [n]
BOWDLERISE,   to expurgate a book or writingby removing whatever might be considered indelicate
BOWDLERISM,   the censoring of a literary text [n -S]
BOWDLERIZE,   to purge literature of all possibly offensive or morally impure materialalso BOWDLERISE [v BOWDLERIZED
BOWERBIRDS,   BOWERBIRDany of various passerine birds native to Australia and New Guinea
BOWERWOMAN,   (archaic) a chamber-womana lady's maid [n BOWERWOMEN]
BOWERWOMEN,   BOWERWOMAN(archaic) a chamber-woman
BOWHUNTERS,   BOWHUNTERa person who hunts with a bow and arrow [n]
BOWHUNTING,   the act of hunting with a bow and arrow [n -S]
BOWLINGUAL,   a device that allegedly translates a dog's bark and grunts into a human language [n -S]
BOWSTRINGS,   BOWSTRINGto strangle with a bowstring [v]
BOXBERRIES,   BOXBERRYan evergreen plant
BOXERCISES,   BOXERCISEexercise via boxing [n]
BOXHAULING,   BOXHAULto put (a vessel) on the other tack by veering her short round on her heel [v]
BOXINESSES,   BOXINESSthe state of being boxy
BOXKEEPERS,   BOXKEEPERan attendant at a theatre who has charge of the boxes [n]
